event_id,customer_id,event_date,event_type,points_change,points_balance,tier,campaign_id,description
LOY00003813,CUST003786,2024-05-08,Points Redeemed,-431,-387,Bronze,CAMP007,Event: Points Redeemed
LOY00008316,CUST003787,2023-02-26,Bonus Points,120,120,Bronze,CAMP002,Event: Bonus Points
LOY00009991,CUST003787,2024-06-25,Points Redeemed,-926,-806,Silver,,Event: Points Redeemed
LOY00012929,CUST003787,2024-07-25,Points Earned,229,-577,Silver,,Event: Points Earned
LOY00005653,CUST003788,2023-04-27,Bonus Points,163,163,Silver,,Event: Bonus Points
LOY00005844,CUST003788,2023-10-15,Points Redeemed,-538,-375,Silver,,Event: Points Redeemed
LOY00000467,CUST003789,2022-02-15,Points Redeemed,-93,-93,Bronze,,Event: Points Redeemed
LOY00014528,CUST003789,2023-05-02,Points Redeemed,-734,-827,Gold,,Event: Points Redeemed
LOY00011107,CUST003790,2022-12-17,Points Redeemed,-711,-711,Bronze,,Event: Points Redeemed
LOY00003593,CUST003790,2024-01-22,Points Earned,333,-378,Silver,CAMP002,Event: Points Earned
LOY00014551,CUST003791,2022-09-04,Points Earned,243,243,Bronze,CAMP002,Event: Points Earned
LOY00002753,CUST003791,2022-12-10,Birthday Bonus,452,695,Bronze,,Event: Birthday Bonus
LOY00006195,CUST003791,2023-02-28,Points Earned,488,1183,Gold,CAMP010,Event: Points Earned
LOY00005393,CUST003791,2023-10-04,Points Earned,380,1563,Gold,CAMP012,Event: Points Earned
LOY00013625,CUST003791,2024-02-15,Points Redeemed,-799,764,Bronze,CAMP013,Event: Points Redeemed
LOY00012519,CUST003792,2023-03-16,Points Earned,27,27,Bronze,,Event: Points Earned
LOY00012164,CUST003792,2023-09-23,Tier Upgraded,0,27,Bronze,CAMP010,Event: Tier Upgraded
LOY00000170,CUST003792,2024-03-16,Bonus Points,49,76,Bronze,CAMP010,Event: Bonus Points
LOY00008421,CUST003792,2024-08-13,Points Earned,207,283,Bronze,CAMP014,Event: Points Earned
LOY00004932,CUST003792,2024-08-18,Points Earned,466,749,Bronze,,Event: Points Earned
LOY00007838,CUST003792,2024-12-27,Points Earned,393,1142,Silver,,Event: Points Earned
LOY00008036,CUST003792,2024-12-29,Points Earned,54,1196,Bronze,,Event: Points Earned
LOY00000906,CUST003793,2023-11-14,Referral Bonus,384,384,Gold,,Event: Referral Bonus
LOY00001932,CUST003793,2024-01-28,Points Earned,266,650,Silver,,Event: Points Earned
LOY00000726,CUST003793,2024-12-11,Points Redeemed,-923,-273,Silver,CAMP010,Event: Points Redeemed
LOY00002731,CUST003794,2022-01-24,Points Earned,149,149,Gold,CAMP017,Event: Points Earned
LOY00008070,CUST003794,2022-03-30,Points Redeemed,-100,49,Silver,CAMP011,Event: Points Redeemed
LOY00004235,CUST003794,2023-01-16,Points Redeemed,-603,-554,Bronze,,Event: Points Redeemed
LOY00002486,CUST003794,2023-04-25,Bonus Points,140,-414,Bronze,CAMP010,Event: Bonus Points
LOY00002496,CUST003794,2024-01-05,Points Earned,267,-147,Silver,CAMP015,Event: Points Earned
LOY00011102,CUST003794,2024-03-21,Referral Bonus,373,226,Silver,,Event: Referral Bonus
LOY00008209,CUST003794,2024-07-05,Points Redeemed,-130,96,Gold,CAMP020,Event: Points Redeemed
LOY00005928,CUST003796,2022-08-26,Points Redeemed,-613,-613,Silver,CAMP015,Event: Points Redeemed
LOY00003406,CUST003796,2023-05-06,Points Redeemed,-140,-753,Bronze,,Event: Points Redeemed
LOY00003743,CUST003796,2024-07-29,Referral Bonus,498,-255,Silver,CAMP016,Event: Referral Bonus
LOY00008818,CUST003796,2024-08-19,Points Redeemed,-818,-1073,Platinum,CAMP004,Event: Points Redeemed
LOY00012241,CUST003797,2022-11-16,Points Redeemed,-306,-306,Bronze,CAMP012,Event: Points Redeemed
LOY00012364,CUST003798,2023-09-13,Points Earned,224,224,Gold,,Event: Points Earned
LOY00013440,CUST003798,2024-03-01,Bonus Points,308,532,Bronze,,Event: Bonus Points
LOY00004158,CUST003798,2024-03-29,Tier Upgraded,0,532,Bronze,,Event: Tier Upgraded
LOY00002653,CUST003800,2022-01-05,Tier Downgraded,0,0,Gold,,Event: Tier Downgraded
LOY00013786,CUST003800,2023-11-07,Points Earned,333,333,Bronze,,Event: Points Earned
LOY00010243,CUST003800,2024-10-05,Points Earned,479,812,Silver,CAMP013,Event: Points Earned
LOY00003848,CUST003801,2022-08-21,Points Redeemed,-613,-613,Bronze,,Event: Points Redeemed
LOY00007739,CUST003801,2023-11-21,Points Redeemed,-937,-1550,Bronze,CAMP019,Event: Points Redeemed
LOY00013769,CUST003801,2024-03-23,Referral Bonus,496,-1054,Bronze,CAMP019,Event: Referral Bonus
LOY00012093,CUST003801,2024-04-11,Points Redeemed,-568,-1622,Silver,,Event: Points Redeemed
LOY00012455,CUST003802,2022-06-29,Points Earned,458,458,Bronze,CAMP020,Event: Points Earned
LOY00008192,CUST003802,2022-12-22,Points Earned,449,907,Silver,CAMP010,Event: Points Earned
LOY00013059,CUST003802,2023-02-05,Tier Downgraded,0,907,Bronze,,Event: Tier Downgraded
LOY00003110,CUST003803,2023-01-01,Points Earned,208,208,Gold,CAMP008,Event: Points Earned
LOY00006584,CUST003803,2023-08-20,Bonus Points,449,657,Silver,,Event: Bonus Points
LOY00001329,CUST003803,2024-02-02,Points Earned,142,799,Silver,,Event: Points Earned
LOY00010834,CUST003803,2024-02-21,Tier Downgraded,0,799,Bronze,CAMP002,Event: Tier Downgraded
LOY00004934,CUST003803,2024-03-28,Points Earned,221,1020,Bronze,,Event: Points Earned
LOY00008884,CUST003804,2022-01-12,Points Redeemed,-360,-360,Bronze,CAMP013,Event: Points Redeemed
LOY00005902,CUST003804,2022-03-10,Bonus Points,351,-9,Silver,CAMP005,Event: Bonus Points
LOY00005287,CUST003804,2023-04-07,Referral Bonus,118,109,Silver,,Event: Referral Bonus
LOY00005869,CUST003804,2023-11-22,Referral Bonus,480,589,Bronze,CAMP006,Event: Referral Bonus
LOY00002952,CUST003804,2024-05-01,Points Earned,365,954,Silver,,Event: Points Earned
LOY00002045,CUST003804,2024-05-18,Points Redeemed,-882,72,Platinum,CAMP017,Event: Points Redeemed
LOY00009529,CUST003804,2024-12-21,Points Redeemed,-402,-330,Silver,,Event: Points Redeemed
LOY00005721,CUST003805,2024-05-31,Tier Upgraded,0,0,Silver,,Event: Tier Upgraded
LOY00013251,CUST003806,2022-12-20,Points Redeemed,-685,-685,Bronze,,Event: Points Redeemed
LOY00012553,CUST003806,2023-12-15,Bonus Points,118,-567,Silver,,Event: Bonus Points
LOY00006576,CUST003806,2024-09-26,Points Earned,258,-309,Bronze,CAMP014,Event: Points Earned
LOY00001916,CUST003807,2022-05-02,Points Redeemed,-401,-401,Bronze,,Event: Points Redeemed
LOY00000466,CUST003807,2023-04-18,Points Redeemed,-959,-1360,Bronze,,Event: Points Redeemed
LOY00012988,CUST003807,2024-07-30,Referral Bonus,248,-1112,Silver,,Event: Referral Bonus
LOY00007536,CUST003808,2023-09-28,Points Redeemed,-573,-573,Gold,CAMP009,Event: Points Redeemed
LOY00007068,CUST003809,2022-07-20,Points Earned,176,176,Bronze,CAMP019,Event: Points Earned
LOY00009398,CUST003809,2022-07-23,Points Earned,317,493,Bronze,CAMP008,Event: Points Earned
LOY00014810,CUST003809,2023-03-28,Points Redeemed,-912,-419,Bronze,,Event: Points Redeemed
LOY00002214,CUST003809,2024-12-24,Points Earned,462,43,Silver,,Event: Points Earned
LOY00011446,CUST003810,2024-12-16,Points Earned,353,353,Silver,,Event: Points Earned
LOY00009274,CUST003811,2023-09-04,Bonus Points,154,154,Bronze,,Event: Bonus Points
LOY00004099,CUST003811,2024-05-05,Tier Upgraded,0,154,Bronze,,Event: Tier Upgraded
LOY00003952,CUST003811,2024-12-23,Tier Upgraded,0,154,Bronze,,Event: Tier Upgraded
LOY00008851,CUST003812,2023-06-28,Points Earned,334,334,Bronze,,Event: Points Earned
LOY00004292,CUST003812,2023-06-30,Points Earned,33,367,Bronze,CAMP018,Event: Points Earned
LOY00009046,CUST003812,2024-12-04,Bonus Points,330,697,Bronze,CAMP017,Event: Bonus Points
LOY00013653,CUST003812,2024-12-18,Bonus Points,374,1071,Bronze,CAMP008,Event: Bonus Points
LOY00001359,CUST003813,2023-02-08,Points Earned,228,228,Silver,,Event: Points Earned
LOY00004177,CUST003813,2024-12-24,Bonus Points,43,271,Silver,,Event: Bonus Points
LOY00012420,CUST003815,2022-09-20,Bonus Points,439,439,Bronze,,Event: Bonus Points
LOY00007419,CUST003816,2022-05-22,Tier Upgraded,0,0,Bronze,,Event: Tier Upgraded
LOY00012201,CUST003816,2023-03-04,Points Redeemed,-603,-603,Silver,CAMP004,Event: Points Redeemed
LOY00007393,CUST003816,2023-12-09,Points Redeemed,-572,-1175,Bronze,CAMP013,Event: Points Redeemed
LOY00004386,CUST003817,2024-04-03,Points Earned,72,72,Silver,CAMP005,Event: Points Earned
LOY00010664,CUST003817,2024-04-11,Tier Downgraded,0,72,Gold,CAMP011,Event: Tier Downgraded
LOY00014375,CUST003817,2024-06-01,Bonus Points,412,484,Silver,,Event: Bonus Points
LOY00014075,CUST003818,2022-05-06,Points Redeemed,-509,-509,Bronze,,Event: Points Redeemed
LOY00014956,CUST003818,2023-04-18,Points Redeemed,-663,-1172,Gold,CAMP012,Event: Points Redeemed
LOY00003737,CUST003818,2024-07-01,Points Redeemed,-663,-1835,Gold,CAMP014,Event: Points Redeemed
LOY00006508,CUST003819,2022-07-11,Points Earned,249,249,Silver,CAMP009,Event: Points Earned
LOY00005695,CUST003820,2022-12-22,Bonus Points,55,55,Gold,,Event: Bonus Points
LOY00003378,CUST003820,2024-03-08,Points Earned,242,297,Silver,,Event: Points Earned
LOY00001320,CUST003821,2022-05-07,Referral Bonus,377,377,Bronze,,Event: Referral Bonus
LOY00006702,CUST003821,2023-05-22,Birthday Bonus,176,553,Silver,CAMP015,Event: Birthday Bonus
LOY00003533,CUST003821,2023-10-23,Points Earned,82,635,Bronze,,Event: Points Earned
LOY00004433,CUST003822,2023-02-05,Bonus Points,136,136,Bronze,,Event: Bonus Points
LOY00014538,CUST003822,2023-05-03,Points Redeemed,-989,-853,Bronze,CAMP015,Event: Points Redeemed
LOY00011337,CUST003823,2022-06-14,Points Redeemed,-212,-212,Platinum,,Event: Points Redeemed
LOY00009454,CUST003824,2022-08-31,Tier Upgraded,0,0,Gold,,Event: Tier Upgraded
LOY00001278,CUST003824,2023-06-03,Points Redeemed,-975,-975,Bronze,,Event: Points Redeemed
LOY00001502,CUST003824,2023-09-21,Points Earned,479,-496,Silver,CAMP014,Event: Points Earned
LOY00008646,CUST003824,2024-09-30,Points Redeemed,-882,-1378,Gold,,Event: Points Redeemed
LOY00006083,CUST003825,2024-02-06,Points Redeemed,-324,-324,Bronze,,Event: Points Redeemed
LOY00008066,CUST003825,2024-06-05,Points Earned,11,-313,Silver,CAMP009,Event: Points Earned
LOY00014951,CUST003826,2022-07-23,Tier Downgraded,0,0,Silver,,Event: Tier Downgraded
LOY00011989,CUST003826,2024-01-05,Points Earned,176,176,Bronze,,Event: Points Earned
LOY00010694,CUST003827,2022-03-31,Welcome Bonus,108,108,Silver,CAMP019,Event: Welcome Bonus
LOY00006568,CUST003828,2022-05-28,Points Earned,86,86,Bronze,,Event: Points Earned
LOY00012353,CUST003828,2023-07-15,Points Redeemed,-406,-320,Bronze,,Event: Points Redeemed
LOY00011203,CUST003829,2023-12-26,Bonus Points,133,133,Silver,CAMP005,Event: Bonus Points
LOY00003855,CUST003829,2024-10-05,Points Earned,399,532,Silver,,Event: Points Earned
LOY00014709,CUST003830,2022-01-21,Points Earned,164,164,Bronze,CAMP013,Event: Points Earned
LOY00007807,CUST003830,2022-11-11,Points Earned,97,261,Bronze,,Event: Points Earned
LOY00009572,CUST003830,2022-12-04,Bonus Points,151,412,Gold,CAMP008,Event: Bonus Points
LOY00009681,CUST003830,2024-10-25,Tier Downgraded,0,412,Silver,,Event: Tier Downgraded
LOY00008110,CUST003831,2023-09-05,Tier Upgraded,0,0,Bronze,,Event: Tier Upgraded
LOY00009242,CUST003832,2022-09-26,Points Earned,351,351,Silver,CAMP005,Event: Points Earned
LOY00004818,CUST003832,2022-09-28,Tier Downgraded,0,351,Bronze,,Event: Tier Downgraded
LOY00008583,CUST003832,2023-07-23,Bonus Points,434,785,Silver,,Event: Bonus Points
LOY00003594,CUST003832,2024-06-22,Points Redeemed,-152,633,Silver,,Event: Points Redeemed
LOY00011895,CUST003833,2023-08-20,Referral Bonus,203,203,Silver,CAMP011,Event: Referral Bonus
LOY00009035,CUST003833,2024-02-11,Points Redeemed,-266,-63,Silver,CAMP007,Event: Points Redeemed
LOY00013002,CUST003833,2024-02-19,Bonus Points,482,419,Silver,,Event: Bonus Points
LOY00003692,CUST003834,2022-02-13,Points Earned,445,445,Silver,CAMP012,Event: Points Earned
LOY00014107,CUST003834,2022-12-31,Tier Upgraded,0,445,Bronze,,Event: Tier Upgraded
LOY00013864,CUST003834,2023-03-11,Points Earned,149,594,Platinum,,Event: Points Earned
LOY00005940,CUST003835,2023-02-12,Points Earned,272,272,Silver,CAMP013,Event: Points Earned
LOY00006693,CUST003835,2023-12-12,Points Earned,191,463,Silver,CAMP001,Event: Points Earned
LOY00005288,CUST003835,2024-05-21,Points Earned,377,840,Bronze,CAMP013,Event: Points Earned
LOY00001661,CUST003836,2023-05-13,Points Earned,299,299,Bronze,CAMP006,Event: Points Earned
LOY00014331,CUST003836,2023-07-14,Bonus Points,238,537,Gold,CAMP019,Event: Bonus Points
LOY00001888,CUST003836,2023-12-16,Points Earned,412,949,Bronze,CAMP001,Event: Points Earned
LOY00012438,CUST003836,2024-06-08,Points Earned,250,1199,Bronze,CAMP014,Event: Points Earned
LOY00013008,CUST003836,2024-09-25,Tier Upgraded,0,1199,Silver,CAMP005,Event: Tier Upgraded
LOY00012746,CUST003837,2023-05-07,Bonus Points,253,253,Gold,CAMP003,Event: Bonus Points
LOY00014232,CUST003837,2023-09-18,Points Earned,478,731,Bronze,CAMP009,Event: Points Earned
LOY00012765,CUST003837,2023-09-19,Points Earned,403,1134,Gold,CAMP002,Event: Points Earned
LOY00000610,CUST003837,2023-10-06,Referral Bonus,404,1538,Gold,CAMP004,Event: Referral Bonus
LOY00006671,CUST003837,2023-10-29,Bonus Points,51,1589,Silver,CAMP008,Event: Bonus Points
LOY00002739,CUST003837,2024-05-11,Points Redeemed,-194,1395,Bronze,,Event: Points Redeemed
LOY00001150,CUST003838,2022-01-02,Points Earned,220,220,Bronze,,Event: Points Earned
LOY00006318,CUST003838,2024-12-15,Birthday Bonus,145,365,Bronze,,Event: Birthday Bonus
LOY00009478,CUST003839,2022-05-18,Points Redeemed,-382,-382,Silver,CAMP011,Event: Points Redeemed
LOY00002963,CUST003839,2023-02-13,Points Redeemed,-325,-707,Bronze,,Event: Points Redeemed
LOY00010179,CUST003839,2023-12-20,Points Redeemed,-898,-1605,Silver,CAMP014,Event: Points Redeemed
LOY00002437,CUST003839,2024-06-10,Points Earned,117,-1488,Silver,CAMP001,Event: Points Earned
LOY00005792,CUST003839,2024-09-08,Bonus Points,185,-1303,Gold,CAMP018,Event: Bonus Points
LOY00001321,CUST003840,2023-07-07,Points Earned,462,462,Silver,,Event: Points Earned
LOY00001459,CUST003840,2023-08-09,Bonus Points,47,509,Silver,CAMP004,Event: Bonus Points
LOY00000946,CUST003840,2023-09-02,Points Redeemed,-892,-383,Silver,CAMP007,Event: Points Redeemed
LOY00001830,CUST003840,2023-10-30,Points Earned,464,81,Platinum,CAMP009,Event: Points Earned
LOY00012684,CUST003840,2024-09-06,Points Redeemed,-792,-711,Bronze,CAMP007,Event: Points Redeemed
LOY00009285,CUST003841,2024-01-01,Points Earned,171,171,Gold,,Event: Points Earned
LOY00014365,CUST003841,2024-07-23,Points Redeemed,-617,-446,Bronze,,Event: Points Redeemed
LOY00007941,CUST003841,2024-08-26,Points Redeemed,-682,-1128,Gold,,Event: Points Redeemed
LOY00008769,CUST003841,2024-12-16,Points Redeemed,-273,-1401,Bronze,,Event: Points Redeemed
LOY00000728,CUST003842,2022-03-01,Points Earned,217,217,Bronze,CAMP016,Event: Points Earned
LOY00004718,CUST003842,2022-05-22,Bonus Points,210,427,Silver,,Event: Bonus Points
LOY00007345,CUST003842,2022-06-09,Points Earned,334,761,Silver,CAMP007,Event: Points Earned
LOY00014073,CUST003842,2023-10-16,Points Earned,222,983,Gold,,Event: Points Earned
LOY00004233,CUST003843,2023-05-21,Points Redeemed,-617,-617,Bronze,CAMP016,Event: Points Redeemed
LOY00004519,CUST003844,2022-02-26,Bonus Points,365,365,Silver,CAMP013,Event: Bonus Points
LOY00014647,CUST003844,2022-03-27,Birthday Bonus,153,518,Bronze,,Event: Birthday Bonus
LOY00010266,CUST003844,2022-10-02,Bonus Points,262,780,Bronze,CAMP003,Event: Bonus Points
LOY00013890,CUST003845,2022-08-22,Points Earned,151,151,Bronze,CAMP010,Event: Points Earned
LOY00004687,CUST003845,2023-10-23,Points Earned,374,525,Bronze,CAMP003,Event: Points Earned
LOY00007850,CUST003845,2024-11-07,Referral Bonus,210,735,Bronze,CAMP002,Event: Referral Bonus
LOY00004161,CUST003846,2023-03-23,Birthday Bonus,37,37,Gold,CAMP002,Event: Birthday Bonus
LOY00002827,CUST003846,2023-08-01,Points Redeemed,-61,-24,Silver,,Event: Points Redeemed
LOY00013503,CUST003847,2022-04-19,Bonus Points,118,118,Silver,,Event: Bonus Points
LOY00007974,CUST003847,2024-03-23,Points Earned,286,404,Gold,CAMP020,Event: Points Earned
LOY00010098,CUST003847,2024-12-31,Birthday Bonus,24,428,Bronze,CAMP014,Event: Birthday Bonus
LOY00002240,CUST003848,2022-01-25,Tier Downgraded,0,0,Gold,,Event: Tier Downgraded
LOY00010017,CUST003848,2023-01-08,Points Redeemed,-497,-497,Gold,CAMP001,Event: Points Redeemed
LOY00010713,CUST003848,2024-01-13,Points Redeemed,-93,-590,Silver,CAMP015,Event: Points Redeemed
LOY00011649,CUST003849,2024-08-06,Referral Bonus,110,110,Bronze,CAMP014,Event: Referral Bonus
LOY00009664,CUST003850,2023-01-03,Points Earned,448,448,Bronze,,Event: Points Earned
LOY00002966,CUST003850,2023-09-14,Birthday Bonus,115,563,Bronze,CAMP019,Event: Birthday Bonus
LOY00003316,CUST003850,2023-12-22,Points Earned,292,855,Platinum,,Event: Points Earned
LOY00003783,CUST003851,2022-10-08,Points Redeemed,-373,-373,Silver,CAMP018,Event: Points Redeemed
LOY00001962,CUST003851,2023-07-05,Birthday Bonus,143,-230,Bronze,CAMP014,Event: Birthday Bonus
LOY00002726,CUST003851,2023-08-14,Points Earned,89,-141,Platinum,CAMP020,Event: Points Earned
LOY00006604,CUST003852,2022-01-27,Points Earned,182,182,Silver,CAMP007,Event: Points Earned
LOY00010020,CUST003852,2023-02-12,Birthday Bonus,155,337,Gold,CAMP010,Event: Birthday Bonus
LOY00012792,CUST003852,2023-05-09,Points Earned,15,352,Bronze,CAMP004,Event: Points Earned
LOY00008418,CUST003852,2023-08-26,Points Earned,279,631,Silver,,Event: Points Earned
LOY00008251,CUST003852,2024-05-20,Points Redeemed,-867,-236,Bronze,CAMP008,Event: Points Redeemed
LOY00006984,CUST003853,2022-01-27,Points Redeemed,-641,-641,Gold,CAMP008,Event: Points Redeemed
LOY00007635,CUST003853,2022-04-08,Birthday Bonus,174,-467,Gold,,Event: Birthday Bonus
LOY00012385,CUST003853,2023-07-06,Tier Upgraded,0,-467,Gold,CAMP013,Event: Tier Upgraded
LOY00005944,CUST003854,2023-12-07,Tier Upgraded,0,0,Silver,,Event: Tier Upgraded
LOY00008875,CUST003854,2024-09-13,Points Earned,393,393,Gold,,Event: Points Earned
LOY00011630,CUST003855,2022-03-24,Points Redeemed,-766,-766,Silver,,Event: Points Redeemed
LOY00012822,CUST003855,2023-03-10,Points Earned,221,-545,Gold,CAMP008,Event: Points Earned
LOY00006035,CUST003855,2023-03-14,Points Earned,71,-474,Gold,CAMP005,Event: Points Earned
LOY00007954,CUST003856,2022-07-19,Birthday Bonus,50,50,Silver,,Event: Birthday Bonus
LOY00009406,CUST003857,2024-11-10,Points Earned,333,333,Silver,CAMP011,Event: Points Earned
LOY00001780,CUST003858,2023-09-20,Points Redeemed,-709,-709,Silver,,Event: Points Redeemed
LOY00013521,CUST003859,2022-05-07,Tier Downgraded,0,0,Gold,CAMP020,Event: Tier Downgraded
LOY00003607,CUST003859,2022-09-29,Bonus Points,208,208,Bronze,CAMP020,Event: Bonus Points
LOY00001762,CUST003859,2023-11-04,Bonus Points,425,633,Bronze,CAMP017,Event: Bonus Points
LOY00006371,CUST003859,2024-06-28,Welcome Bonus,278,911,Gold,CAMP003,Event: Welcome Bonus
LOY00009880,CUST003860,2022-01-18,Points Earned,252,252,Bronze,,Event: Points Earned
LOY00008834,CUST003860,2024-07-22,Points Earned,74,326,Bronze,,Event: Points Earned
LOY00000218,CUST003861,2022-07-07,Points Earned,124,124,Gold,CAMP006,Event: Points Earned
LOY00011685,CUST003861,2023-01-10,Points Redeemed,-873,-749,Silver,,Event: Points Redeemed
LOY00014293,CUST003861,2024-09-10,Bonus Points,263,-486,Gold,CAMP016,Event: Bonus Points
LOY00000925,CUST003862,2022-07-09,Points Earned,269,269,Silver,,Event: Points Earned
LOY00008161,CUST003862,2023-01-06,Tier Downgraded,0,269,Bronze,,Event: Tier Downgraded
LOY00000799,CUST003862,2023-09-02,Welcome Bonus,26,295,Silver,,Event: Welcome Bonus
LOY00010317,CUST003862,2024-03-24,Referral Bonus,448,743,Bronze,CAMP018,Event: Referral Bonus
LOY00000604,CUST003862,2024-04-10,Referral Bonus,443,1186,Silver,,Event: Referral Bonus
LOY00007542,CUST003863,2022-09-21,Points Earned,428,428,Gold,CAMP008,Event: Points Earned
