interaction_id,customer_id,interaction_date,interaction_type,reason,agent_id,duration_minutes,resolution_status,satisfaction_score,notes
CRM0004635,CUST001473,2024-05-11,Chat,Product Inquiry,AGENT023,8.0,Resolved,5.0,Resolved quickly
CRM0003428,CUST003977,2024-05-11,Phone Call,Return Request,AGENT004,16.0,Resolved,2.0,Complex issue
CRM0006385,CUST000161,2024-05-12,In-Person,Feedback,AGENT013,,Resolved,5.0,Resolved quickly
CRM0007575,CUST004372,2024-05-12,Chat,Return Request,AGENT010,6.0,Resolved,4.0,Issue escalated
CRM0002577,CUST000341,2024-05-12,In-Person,Product Inquiry,AGENT010,27.0,Resolved,3.0,Follow-up needed
CRM0006690,CUST000147,2024-05-12,In-Person,Technical Support,AGENT030,15.0,Resolved,,Resolved quickly
CRM0003485,CUST004635,2024-05-12,Phone Call,Technical Support,AGENT004,3.0,Pending,1.0,Resolved quickly
CRM0006576,CUST003922,2024-05-12,In-Person,Order Status,AGENT024,15.0,Pending,4.0,Complex issue
CRM0002772,CUST003469,2024-05-13,In-Person,Billing Issue,AGENT023,56.0,Resolved,4.0,Customer satisfied
CRM0005351,CUST003445,2024-05-13,Social Media,Complaint,AGENT044,,Resolved,2.0,Complex issue
CRM0002696,CUST002384,2024-05-13,Chat,Billing Issue,AGENT016,7.0,Resolved,5.0,Issue escalated
CRM0000254,CUST003988,2024-05-13,Chat,General Question,AGENT035,38.0,Pending,4.0,Resolved quickly
CRM0001535,CUST001687,2024-05-13,Social Media,Return Request,AGENT025,44.0,Pending,3.0,Issue escalated
CRM0001239,CUST003987,2024-05-13,Chat,Technical Support,AGENT040,46.0,Resolved,5.0,Follow-up needed
CRM0000695,CUST000175,2024-05-14,In-Person,Return Request,AGENT014,60.0,Pending,2.0,Customer satisfied
CRM0004310,CUST004307,2024-05-14,Email,Technical Support,AGENT020,48.0,Resolved,5.0,Complex issue
CRM0006699,CUST001635,2024-05-14,Social Media,Complaint,AGENT012,,Resolved,4.0,Issue escalated
CRM0005958,CUST000578,2024-05-14,Phone Call,Product Inquiry,AGENT034,54.0,Pending,4.0,
CRM0005492,CUST004478,2024-05-14,Phone Call,Complaint,AGENT037,,Resolved,5.0,
CRM0001349,CUST002754,2024-05-14,Phone Call,Technical Support,AGENT009,50.0,Resolved,5.0,
CRM0003074,CUST004305,2024-05-15,Chat,Feedback,AGENT009,20.0,Resolved,4.0,
CRM0004854,CUST002999,2024-05-15,Email,General Question,AGENT047,,Pending,4.0,
CRM0000342,CUST000636,2024-05-15,Phone Call,Return Request,AGENT004,,Resolved,4.0,
CRM0003661,CUST001891,2024-05-15,Social Media,Feedback,AGENT002,22.0,Resolved,5.0,Follow-up needed
CRM0003131,CUST003007,2024-05-15,Phone Call,Product Inquiry,AGENT027,,Pending,5.0,
CRM0004774,CUST000577,2024-05-15,Phone Call,General Question,AGENT045,,Resolved,1.0,Resolved quickly
CRM0002582,CUST003698,2024-05-15,Email,Product Inquiry,AGENT039,46.0,Resolved,4.0,
CRM0000159,CUST003364,2024-05-16,In-Person,Order Status,AGENT017,20.0,Escalated,5.0,Follow-up needed
CRM0001326,CUST001330,2024-05-16,Social Media,Order Status,AGENT013,5.0,Pending,4.0,Complex issue
CRM0007177,CUST003312,2024-05-16,Social Media,Technical Support,AGENT041,35.0,Resolved,4.0,Issue escalated
CRM0005619,CUST003985,2024-05-16,In-Person,Order Status,AGENT009,,Resolved,3.0,Customer satisfied
CRM0000689,CUST004979,2024-05-16,Social Media,Product Inquiry,AGENT029,47.0,Resolved,2.0,Complex issue
CRM0007535,CUST000354,2024-05-16,Email,Technical Support,AGENT038,28.0,Pending,3.0,Customer satisfied
CRM0002391,CUST002322,2024-05-16,In-Person,Product Inquiry,AGENT011,21.0,Resolved,,
CRM0000660,CUST001900,2024-05-16,Phone Call,Order Status,AGENT025,7.0,Escalated,1.0,
CRM0005461,CUST000690,2024-05-17,Chat,Technical Support,AGENT033,,Pending,3.0,Resolved quickly
CRM0004941,CUST003491,2024-05-17,Email,Billing Issue,AGENT003,49.0,Resolved,4.0,Customer satisfied
CRM0003820,CUST002294,2024-05-17,Phone Call,Return Request,AGENT021,42.0,Escalated,4.0,Resolved quickly
CRM0006905,CUST004449,2024-05-17,In-Person,Product Inquiry,AGENT045,49.0,Resolved,4.0,Follow-up needed
CRM0004612,CUST003883,2024-05-17,Email,Billing Issue,AGENT036,34.0,Pending,,Complex issue
CRM0002365,CUST002572,2024-05-17,Phone Call,Feedback,AGENT003,10.0,Resolved,3.0,Resolved quickly
CRM0005326,CUST002942,2024-05-17,Social Media,Billing Issue,AGENT034,,Pending,,Complex issue
CRM0003811,CUST002039,2024-05-17,Email,General Question,AGENT001,,Escalated,4.0,Customer satisfied
CRM0000163,CUST004247,2024-05-18,Phone Call,General Question,AGENT013,22.0,Pending,3.0,Customer satisfied
CRM0005032,CUST000921,2024-05-18,Phone Call,Return Request,AGENT017,52.0,Resolved,1.0,Resolved quickly
CRM0005064,CUST001678,2024-05-18,Social Media,Technical Support,AGENT004,45.0,Resolved,,Customer satisfied
CRM0001254,CUST002015,2024-05-18,Phone Call,Technical Support,AGENT021,,Resolved,,
CRM0003832,CUST003133,2024-05-18,Email,Complaint,AGENT038,12.0,Pending,,Complex issue
CRM0002358,CUST004758,2024-05-18,Chat,Technical Support,AGENT010,,Closed,2.0,Follow-up needed
CRM0006848,CUST001054,2024-05-19,Chat,Product Inquiry,AGENT037,2.0,Resolved,,Issue escalated
CRM0005250,CUST002245,2024-05-19,Chat,Return Request,AGENT018,,Resolved,4.0,Complex issue
CRM0001532,CUST003269,2024-05-19,Social Media,Order Status,AGENT044,34.0,Resolved,5.0,Issue escalated
CRM0001514,CUST001938,2024-05-19,Social Media,Feedback,AGENT047,39.0,Resolved,5.0,Issue escalated
CRM0003115,CUST000203,2024-05-19,Social Media,Feedback,AGENT014,49.0,Resolved,3.0,Complex issue
CRM0000424,CUST001953,2024-05-19,Phone Call,Order Status,AGENT010,4.0,Resolved,1.0,Follow-up needed
CRM0003251,CUST000286,2024-05-19,Phone Call,General Question,AGENT036,,Resolved,2.0,Customer satisfied
CRM0007441,CUST003942,2024-05-19,Phone Call,General Question,AGENT024,10.0,Resolved,4.0,Issue escalated
CRM0007135,CUST000257,2024-05-19,Social Media,Feedback,AGENT045,34.0,Resolved,4.0,
CRM0003759,CUST003923,2024-05-20,Phone Call,Complaint,AGENT039,48.0,Resolved,4.0,Follow-up needed
CRM0002535,CUST004410,2024-05-20,Phone Call,Technical Support,AGENT042,20.0,Escalated,5.0,Complex issue
CRM0005815,CUST003676,2024-05-20,Phone Call,Return Request,AGENT008,53.0,Resolved,3.0,Follow-up needed
CRM0000293,CUST001938,2024-05-20,Phone Call,Product Inquiry,AGENT050,7.0,Resolved,1.0,Complex issue
CRM0005820,CUST001021,2024-05-20,Email,Return Request,AGENT024,56.0,Closed,4.0,
CRM0001265,CUST004722,2024-05-20,Phone Call,Order Status,AGENT007,25.0,Resolved,4.0,
CRM0003992,CUST004355,2024-05-20,In-Person,Billing Issue,AGENT031,17.0,Closed,2.0,Follow-up needed
CRM0000670,CUST002358,2024-05-21,Chat,Feedback,AGENT022,,Resolved,4.0,Issue escalated
CRM0005892,CUST004172,2024-05-21,Social Media,Complaint,AGENT040,22.0,Pending,4.0,Customer satisfied
CRM0001309,CUST000232,2024-05-21,Phone Call,General Question,AGENT025,11.0,Resolved,,Issue escalated
CRM0000177,CUST000195,2024-05-21,Phone Call,Feedback,AGENT020,14.0,Resolved,4.0,Complex issue
CRM0003051,CUST002602,2024-05-21,Social Media,Order Status,AGENT035,42.0,Escalated,,Complex issue
CRM0001248,CUST002692,2024-05-21,Social Media,Billing Issue,AGENT040,58.0,Pending,3.0,Follow-up needed
CRM0007809,CUST002553,2024-05-21,Social Media,Return Request,AGENT016,37.0,Pending,3.0,Issue escalated
CRM0002925,CUST002739,2024-05-21,Chat,Return Request,AGENT036,23.0,Closed,3.0,Complex issue
CRM0006094,CUST000806,2024-05-21,In-Person,Technical Support,AGENT049,60.0,Pending,,Issue escalated
CRM0004234,CUST003315,2024-05-21,Phone Call,Billing Issue,AGENT017,29.0,Pending,4.0,Customer satisfied
CRM0002677,CUST003685,2024-05-21,In-Person,Billing Issue,AGENT025,,Resolved,3.0,Issue escalated
CRM0003613,CUST002374,2024-05-21,Email,Technical Support,AGENT023,39.0,Resolved,4.0,Complex issue
CRM0006256,CUST001087,2024-05-21,Phone Call,Return Request,AGENT027,,Resolved,5.0,Resolved quickly
CRM0002051,CUST003793,2024-05-21,Social Media,Order Status,AGENT006,,Resolved,3.0,Follow-up needed
CRM0001315,CUST002831,2024-05-21,Social Media,Billing Issue,AGENT035,7.0,Closed,3.0,Issue escalated
CRM0006322,CUST003848,2024-05-22,Social Media,General Question,AGENT050,32.0,Resolved,4.0,Resolved quickly
CRM0007583,CUST002363,2024-05-22,In-Person,Complaint,AGENT042,,Resolved,4.0,
CRM0002875,CUST002973,2024-05-22,Social Media,Technical Support,AGENT034,34.0,Resolved,2.0,Complex issue
CRM0007548,CUST003872,2024-05-22,In-Person,Complaint,AGENT045,,Pending,5.0,Complex issue
CRM0003416,CUST001968,2024-05-22,Chat,Order Status,AGENT048,54.0,Resolved,5.0,Complex issue
CRM0006538,CUST001896,2024-05-22,Chat,Complaint,AGENT046,60.0,Closed,,Customer satisfied
CRM0003715,CUST003469,2024-05-23,Phone Call,Technical Support,AGENT041,,Resolved,3.0,Customer satisfied
CRM0005443,CUST001508,2024-05-23,Email,Feedback,AGENT039,24.0,Pending,3.0,Resolved quickly
CRM0003076,CUST004015,2024-05-23,Email,Billing Issue,AGENT001,23.0,Resolved,4.0,Follow-up needed
CRM0005908,CUST002096,2024-05-23,In-Person,Feedback,AGENT023,49.0,Escalated,5.0,Follow-up needed
CRM0003061,CUST001542,2024-05-23,In-Person,Technical Support,AGENT019,30.0,Pending,,Follow-up needed
CRM0001980,CUST003323,2024-05-23,In-Person,Return Request,AGENT010,43.0,Resolved,,Issue escalated
CRM0000256,CUST001801,2024-05-23,Email,Technical Support,AGENT008,33.0,Resolved,,Complex issue
CRM0007797,CUST000505,2024-05-24,Phone Call,General Question,AGENT044,,Escalated,5.0,Resolved quickly
CRM0007267,CUST000994,2024-05-24,Phone Call,Return Request,AGENT042,,Resolved,4.0,Complex issue
CRM0005799,CUST000998,2024-05-24,In-Person,Return Request,AGENT045,46.0,Closed,3.0,Issue escalated
CRM0002415,CUST004566,2024-05-24,Phone Call,General Question,AGENT033,43.0,Resolved,5.0,Issue escalated
CRM0007420,CUST001840,2024-05-24,In-Person,General Question,AGENT032,5.0,Closed,1.0,
CRM0006393,CUST001574,2024-05-24,Phone Call,General Question,AGENT029,,Resolved,2.0,Issue escalated
CRM0006135,CUST001625,2024-05-24,In-Person,Complaint,AGENT017,6.0,Closed,3.0,Follow-up needed
CRM0000060,CUST004360,2024-05-24,Chat,Feedback,AGENT023,,Resolved,5.0,Customer satisfied
CRM0002524,CUST000792,2024-05-24,Phone Call,Billing Issue,AGENT027,9.0,Resolved,5.0,Complex issue
CRM0000012,CUST003895,2024-05-24,In-Person,Order Status,AGENT018,46.0,Resolved,3.0,Follow-up needed
CRM0003442,CUST003242,2024-05-24,Social Media,Product Inquiry,AGENT041,11.0,Resolved,5.0,Follow-up needed
CRM0000324,CUST004848,2024-05-24,Chat,Product Inquiry,AGENT034,48.0,Resolved,4.0,Customer satisfied
CRM0003371,CUST004146,2024-05-25,Email,General Question,AGENT035,23.0,Resolved,4.0,Customer satisfied
CRM0001582,CUST001401,2024-05-25,Email,Product Inquiry,AGENT043,23.0,Escalated,1.0,Issue escalated
CRM0001581,CUST000853,2024-05-25,Phone Call,Order Status,AGENT039,,Resolved,4.0,Customer satisfied
CRM0007952,CUST004049,2024-05-25,In-Person,Order Status,AGENT003,46.0,Resolved,5.0,
CRM0006440,CUST002161,2024-05-25,In-Person,Complaint,AGENT041,,Resolved,5.0,Issue escalated
CRM0001228,CUST002890,2024-05-25,In-Person,Billing Issue,AGENT038,41.0,Pending,4.0,Follow-up needed
CRM0004788,CUST001701,2024-05-25,In-Person,Product Inquiry,AGENT041,,Resolved,,Complex issue
CRM0000878,CUST000765,2024-05-25,Email,Complaint,AGENT034,,Resolved,3.0,Issue escalated
CRM0004134,CUST004637,2024-05-25,In-Person,Billing Issue,AGENT043,,Resolved,3.0,
CRM0002160,CUST001143,2024-05-25,Chat,Billing Issue,AGENT031,48.0,Resolved,4.0,Customer satisfied
CRM0005127,CUST004925,2024-05-25,Social Media,Feedback,AGENT037,,Closed,4.0,Issue escalated
CRM0006828,CUST004019,2024-05-25,In-Person,Billing Issue,AGENT042,10.0,Resolved,4.0,Complex issue
CRM0003735,CUST004607,2024-05-26,Chat,Order Status,AGENT013,13.0,Resolved,4.0,Complex issue
CRM0004708,CUST004577,2024-05-26,Chat,Billing Issue,AGENT018,10.0,Closed,3.0,
CRM0000100,CUST003321,2024-05-26,Email,Billing Issue,AGENT007,43.0,Escalated,3.0,Customer satisfied
CRM0000465,CUST003566,2024-05-26,In-Person,Complaint,AGENT045,,Escalated,4.0,Follow-up needed
CRM0001478,CUST002943,2024-05-27,Phone Call,General Question,AGENT022,31.0,Resolved,3.0,Follow-up needed
CRM0006113,CUST003762,2024-05-27,Chat,Technical Support,AGENT010,8.0,Resolved,3.0,Issue escalated
CRM0005819,CUST002281,2024-05-27,Phone Call,Product Inquiry,AGENT003,16.0,Escalated,5.0,Issue escalated
CRM0005257,CUST003781,2024-05-27,Phone Call,Feedback,AGENT002,11.0,Pending,3.0,Issue escalated
CRM0003608,CUST002514,2024-05-27,Social Media,General Question,AGENT029,,Closed,4.0,Complex issue
CRM0005209,CUST004281,2024-05-27,Social Media,General Question,AGENT006,,Resolved,3.0,
CRM0006802,CUST000498,2024-05-27,Chat,Technical Support,AGENT048,52.0,Pending,5.0,Resolved quickly
CRM0001931,CUST000445,2024-05-27,Phone Call,Order Status,AGENT002,33.0,Escalated,3.0,
CRM0000470,CUST003102,2024-05-28,Chat,Feedback,AGENT022,,Pending,5.0,Follow-up needed
CRM0000210,CUST002592,2024-05-28,Chat,Return Request,AGENT050,26.0,Resolved,4.0,Complex issue
CRM0007927,CUST000955,2024-05-28,Phone Call,Complaint,AGENT002,41.0,Pending,4.0,Complex issue
CRM0004363,CUST003495,2024-05-28,Chat,General Question,AGENT033,,Resolved,1.0,Resolved quickly
CRM0005513,CUST002711,2024-05-28,Phone Call,Complaint,AGENT022,14.0,Resolved,1.0,Resolved quickly
CRM0004123,CUST002565,2024-05-28,Chat,Technical Support,AGENT008,2.0,Resolved,5.0,
CRM0006993,CUST001331,2024-05-28,Chat,Technical Support,AGENT009,,Resolved,4.0,Customer satisfied
CRM0007020,CUST003025,2024-05-29,Email,General Question,AGENT034,,Pending,5.0,
CRM0007437,CUST004952,2024-05-29,Social Media,Feedback,AGENT011,32.0,Closed,4.0,Customer satisfied
CRM0004147,CUST004455,2024-05-29,Phone Call,Feedback,AGENT047,54.0,Escalated,4.0,Follow-up needed
CRM0002403,CUST003491,2024-05-29,Email,Technical Support,AGENT042,,Resolved,,Follow-up needed
CRM0007152,CUST003998,2024-05-29,Chat,Order Status,AGENT041,28.0,Pending,,Customer satisfied
CRM0002082,CUST003043,2024-05-29,Phone Call,Product Inquiry,AGENT019,45.0,Resolved,,Issue escalated
CRM0001832,CUST001258,2024-05-29,In-Person,General Question,AGENT050,23.0,Resolved,4.0,Resolved quickly
CRM0004735,CUST000708,2024-05-29,Social Media,General Question,AGENT018,55.0,Escalated,4.0,
CRM0004897,CUST002994,2024-05-30,Email,Product Inquiry,AGENT049,,Resolved,4.0,Customer satisfied
CRM0007857,CUST002261,2024-05-30,Social Media,General Question,AGENT009,30.0,Closed,3.0,Customer satisfied
CRM0005073,CUST000723,2024-05-30,In-Person,Order Status,AGENT036,,Closed,2.0,Customer satisfied
CRM0003342,CUST003803,2024-05-30,Phone Call,Technical Support,AGENT047,15.0,Resolved,5.0,Resolved quickly
CRM0000167,CUST004128,2024-05-30,Email,Order Status,AGENT024,17.0,Escalated,5.0,Follow-up needed
CRM0006140,CUST003533,2024-05-30,Social Media,Feedback,AGENT032,9.0,Resolved,4.0,Customer satisfied
CRM0003267,CUST002785,2024-05-30,Social Media,Product Inquiry,AGENT047,28.0,Pending,5.0,
CRM0002296,CUST003149,2024-05-30,In-Person,General Question,AGENT046,44.0,Pending,5.0,Follow-up needed
CRM0001057,CUST003964,2024-05-30,Email,Complaint,AGENT027,60.0,Resolved,5.0,Customer satisfied
CRM0003926,CUST002674,2024-05-30,Phone Call,Billing Issue,AGENT017,,Resolved,3.0,Follow-up needed
CRM0003639,CUST000012,2024-05-30,Chat,Technical Support,AGENT043,8.0,Resolved,3.0,Complex issue
CRM0002375,CUST004932,2024-05-30,Phone Call,Technical Support,AGENT015,37.0,Resolved,1.0,Issue escalated
CRM0002081,CUST002341,2024-05-31,In-Person,Order Status,AGENT005,,Escalated,4.0,Customer satisfied
CRM0003207,CUST000192,2024-05-31,In-Person,General Question,AGENT001,,Resolved,4.0,Complex issue
CRM0000165,CUST002573,2024-05-31,In-Person,Product Inquiry,AGENT017,26.0,Resolved,3.0,
CRM0002010,CUST004853,2024-05-31,Email,Feedback,AGENT030,,Closed,5.0,Customer satisfied
CRM0006505,CUST004031,2024-05-31,In-Person,Complaint,AGENT024,51.0,Pending,4.0,Customer satisfied
CRM0002823,CUST000408,2024-05-31,Chat,Billing Issue,AGENT048,40.0,Resolved,4.0,Issue escalated
CRM0001768,CUST003166,2024-05-31,Social Media,Feedback,AGENT027,,Resolved,4.0,Resolved quickly
CRM0001777,CUST000147,2024-05-31,Social Media,Technical Support,AGENT031,9.0,Pending,,Complex issue
CRM0001386,CUST001195,2024-06-01,Social Media,Product Inquiry,AGENT049,55.0,Resolved,2.0,Complex issue
CRM0000576,CUST004658,2024-06-01,Social Media,Return Request,AGENT010,32.0,Resolved,3.0,Issue escalated
CRM0006939,CUST002563,2024-06-01,In-Person,General Question,AGENT033,36.0,Pending,5.0,Resolved quickly
CRM0000665,CUST004637,2024-06-02,In-Person,Technical Support,AGENT033,37.0,Pending,3.0,Customer satisfied
CRM0003631,CUST004920,2024-06-02,Phone Call,Product Inquiry,AGENT039,36.0,Pending,2.0,Issue escalated
CRM0004885,CUST001235,2024-06-02,In-Person,Order Status,AGENT037,28.0,Pending,5.0,Issue escalated
CRM0007615,CUST002419,2024-06-02,Email,Technical Support,AGENT021,48.0,Resolved,4.0,Follow-up needed
CRM0000337,CUST000621,2024-06-03,Social Media,Complaint,AGENT039,,Resolved,3.0,Customer satisfied
CRM0000634,CUST004715,2024-06-03,In-Person,Product Inquiry,AGENT041,9.0,Pending,3.0,Customer satisfied
CRM0005594,CUST003828,2024-06-03,Phone Call,Technical Support,AGENT009,5.0,Pending,2.0,Follow-up needed
CRM0004766,CUST003152,2024-06-03,Chat,Billing Issue,AGENT025,,Resolved,4.0,Issue escalated
CRM0007214,CUST000978,2024-06-03,In-Person,Technical Support,AGENT040,2.0,Resolved,4.0,Resolved quickly
CRM0002376,CUST000050,2024-06-03,Social Media,Complaint,AGENT032,48.0,Pending,3.0,Complex issue
CRM0001623,CUST000733,2024-06-03,Email,Technical Support,AGENT040,56.0,Pending,4.0,Complex issue
CRM0007607,CUST004300,2024-06-03,Chat,Complaint,AGENT012,,Resolved,4.0,
CRM0001096,CUST002718,2024-06-03,Chat,Product Inquiry,AGENT028,,Resolved,1.0,Resolved quickly
CRM0001707,CUST001641,2024-06-03,Phone Call,Order Status,AGENT027,20.0,Resolved,3.0,
CRM0004063,CUST003978,2024-06-03,Phone Call,Order Status,AGENT050,27.0,Resolved,3.0,
CRM0005940,CUST000289,2024-06-04,Chat,Return Request,AGENT013,44.0,Resolved,4.0,Resolved quickly
CRM0006403,CUST003396,2024-06-04,Social Media,Return Request,AGENT031,33.0,Pending,4.0,Issue escalated
CRM0002844,CUST003736,2024-06-04,Social Media,Feedback,AGENT002,26.0,Resolved,4.0,Issue escalated
CRM0007820,CUST001965,2024-06-04,Chat,Billing Issue,AGENT025,25.0,Resolved,4.0,Customer satisfied
CRM0001250,CUST003916,2024-06-05,Chat,General Question,AGENT013,56.0,Resolved,4.0,Resolved quickly
CRM0004372,CUST000014,2024-06-05,Chat,Feedback,AGENT023,42.0,Pending,,Customer satisfied
CRM0004536,CUST004663,2024-06-05,Chat,General Question,AGENT038,30.0,Resolved,5.0,Complex issue
CRM0004637,CUST003455,2024-06-05,Email,Order Status,AGENT029,34.0,Resolved,5.0,Issue escalated
CRM0004325,CUST001454,2024-06-05,Email,Return Request,AGENT038,50.0,Pending,4.0,Complex issue
CRM0006555,CUST002767,2024-06-05,Social Media,Feedback,AGENT049,59.0,Resolved,3.0,Customer satisfied
CRM0000920,CUST000161,2024-06-05,Chat,Complaint,AGENT006,23.0,Resolved,3.0,Follow-up needed
CRM0007160,CUST004588,2024-06-05,Phone Call,Technical Support,AGENT045,,Resolved,2.0,Complex issue
CRM0002769,CUST002445,2024-06-06,In-Person,Return Request,AGENT049,22.0,Resolved,2.0,Resolved quickly
CRM0005651,CUST001603,2024-06-06,Chat,Technical Support,AGENT044,54.0,Pending,4.0,Complex issue
CRM0004626,CUST004227,2024-06-06,Email,Product Inquiry,AGENT044,,Resolved,3.0,Issue escalated
CRM0004909,CUST002299,2024-06-07,Social Media,Technical Support,AGENT026,38.0,Resolved,5.0,Resolved quickly
CRM0005084,CUST003227,2024-06-07,In-Person,Product Inquiry,AGENT023,51.0,Resolved,,Follow-up needed
CRM0001092,CUST003900,2024-06-07,Social Media,Technical Support,AGENT006,,Resolved,1.0,Issue escalated
CRM0003538,CUST002201,2024-06-07,Chat,Feedback,AGENT025,,Resolved,5.0,
CRM0005329,CUST002911,2024-06-07,In-Person,General Question,AGENT004,55.0,Pending,3.0,Customer satisfied
CRM0000801,CUST000050,2024-06-07,Social Media,General Question,AGENT015,59.0,Pending,4.0,Complex issue
CRM0007333,CUST000920,2024-06-07,Email,Complaint,AGENT025,,Resolved,2.0,
CRM0007748,CUST004890,2024-06-08,Chat,Feedback,AGENT043,12.0,Resolved,3.0,Complex issue
CRM0002481,CUST000545,2024-06-08,Chat,Return Request,AGENT014,17.0,Resolved,5.0,Issue escalated
CRM0004544,CUST001267,2024-06-08,Chat,Order Status,AGENT014,,Escalated,5.0,Customer satisfied
CRM0004620,CUST004904,2024-06-08,Email,General Question,AGENT005,43.0,Resolved,3.0,Resolved quickly
CRM0001786,CUST003876,2024-06-08,In-Person,Order Status,AGENT008,,Pending,4.0,Follow-up needed
